REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,TIMESLICE,VALUE
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2034,S2D2,31.892975
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2034,S2D2,12.75719
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2035,S2D2,35.0640975
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2035,S2D2,14.025639
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2036,S2D2,37.9292625
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2036,S2D2,15.171705
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2037,S2D2,40.795452499999996
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2037,S2D2,16.318181
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2038,S2D2,43.661640000000006
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2038,S2D2,17.464656
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2039,S2D2,46.526804999999996
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2039,S2D2,18.610722
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2040,S2D2,49.392995
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2040,S2D2,19.757198
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2041,S2D2,51.9419675
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2041,S2D2,20.776787
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2042,S2D2,54.4909425
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2042,S2D2,21.796377
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2043,S2D2,57.039915
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2043,S2D2,22.815966
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2044,S2D1,59.58889
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2044,S2D1,23.835556
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2045,S2D2,62.1378625
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2045,S2D2,24.855145
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2046,S2D2,64.332785
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2046,S2D2,25.733114
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2047,S2D2,64.8694025
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2047,S2D2,25.947761
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2048,S2D2,63.4994125
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2048,S2D2,25.399765
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2049,S1D1,61.782469999999996
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2049,S1D1,24.712988
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2050,S1D1,60.4201325
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2050,S1D1,24.168053
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2051,S2D2,60.759435
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2051,S2D2,24.303774
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2052,S2D2,60.759435
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2052,S2D2,24.303774
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,3,2053,S2D2,60.759435
GLOBAL,LNDAGRPHLC04,LSGCHRTOT,3,2053,S2D2,24.303774
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2020,S2D2,38.73211
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2020,S2D1,24.115364
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2020,S1D2,38.73211
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2020,S1D1,38.73211
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2020,S2D2,15.492844
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2020,S2D1,9.6461456
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2020,S1D2,15.492844
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2020,S1D1,15.492844
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2021,S2D2,39.33236
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2021,S2D1,39.33236
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2021,S1D2,39.33236
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2021,S1D1,28.0708025
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2021,S2D2,15.732944
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2021,S2D1,15.732944
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2021,S1D2,15.732944
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2021,S1D1,11.228321
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2022,S2D2,39.9322275
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2022,S2D1,39.9322275
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2022,S1D2,39.9322275
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2022,S1D1,31.94423
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2022,S2D2,15.972891
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2022,S2D1,15.972891
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2022,S1D2,15.972891
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2022,S1D1,12.777692
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2023,S2D2,35.79157
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2023,S2D1,40.53248
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2023,S1D2,40.53248
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2023,S1D1,40.53248
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2023,S2D2,14.316628
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2023,S2D1,16.212992
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2023,S1D2,16.212992
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2023,S1D1,16.212992
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2024,S2D2,41.132732499999996
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2024,S2D1,41.132732499999996
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2024,S1D2,41.132732499999996
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2024,S1D1,39.6918575
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2024,S2D2,16.453093
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2024,S2D1,16.453093
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2024,S1D2,16.453093
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2024,S1D1,15.876743
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2025,S2D2,41.7184625
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2025,S2D1,41.7184625
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2025,S1D2,41.7184625
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2025,S1D1,41.7184625
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2025,S2D2,16.687385
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2025,S2D1,16.687385
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2025,S1D2,16.687385
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2025,S1D1,16.687385
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2026,S2D2,42.2519225
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2026,S2D1,42.2519225
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2026,S1D2,42.2519225
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2026,S1D1,42.2519225
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2026,S2D2,16.900769
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2026,S2D1,16.900769
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2026,S1D2,16.900769
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2026,S1D1,16.900769
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2027,S2D2,42.785385
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2027,S2D1,42.785385
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2027,S1D2,42.785385
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2027,S1D1,42.785385
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2027,S2D2,17.114154
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2027,S2D1,17.114154
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2027,S1D2,17.114154
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2027,S1D1,17.114154
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2028,S2D2,43.318845
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2028,S2D1,43.318845
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2028,S1D2,43.318845
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2028,S1D1,43.318845
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2028,S2D2,17.327538
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2028,S2D1,17.327538
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2028,S1D2,17.327538
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2028,S1D1,17.327538
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2029,S2D2,43.852307499999995
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2029,S2D1,43.852307499999995
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2029,S1D2,43.852307499999995
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2029,S1D1,43.852307499999995
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2029,S2D2,17.540923
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2029,S2D1,17.540923
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2029,S1D2,17.540923
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2029,S1D1,17.540923
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2030,S2D2,44.38577000000001
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2030,S2D1,44.38577000000001
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2030,S1D2,44.38577000000001
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2030,S1D1,44.38577000000001
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2030,S2D2,17.754308
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2030,S2D1,17.754308
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2030,S1D2,17.754308
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2030,S1D1,17.754308
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2031,S2D2,44.878845
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2031,S2D1,44.878845
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2031,S1D2,44.878845
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2031,S1D1,44.878845
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2031,S2D2,17.951538
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2031,S2D1,17.951538
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2031,S1D2,17.951538
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2031,S1D1,17.951538
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2032,S2D2,45.3723075
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2032,S2D1,45.3723075
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2032,S1D2,45.3723075
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2032,S1D1,45.3723075
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2032,S2D2,18.148923
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2032,S2D1,18.148923
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2032,S1D2,18.148923
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2032,S1D1,18.148923
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2033,S2D2,45.865384999999996
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2033,S2D1,45.865384999999996
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2033,S1D2,45.865384999999996
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2033,S1D1,45.865384999999996
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2033,S2D2,18.346154
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2033,S2D1,18.346154
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2033,S1D2,18.346154
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2033,S1D1,18.346154
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2034,S2D2,46.358845
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2034,S2D1,46.358845
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2034,S1D2,46.358845
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2034,S1D1,46.358845
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2034,S2D2,18.543538
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2034,S2D1,18.543538
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2034,S1D2,18.543538
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2034,S1D1,18.543538
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2035,S2D2,46.8519225
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2035,S2D1,46.8519225
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2035,S1D2,46.8519225
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2035,S1D1,46.8519225
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2035,S2D2,18.740769
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2035,S2D1,18.740769
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2035,S1D2,18.740769
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2035,S1D1,18.740769
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2036,S2D2,47.2980775
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2036,S2D1,47.2980775
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2036,S1D2,47.2980775
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2036,S1D1,47.2980775
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2036,S2D2,18.919231
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2036,S2D1,18.919231
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2036,S1D2,18.919231
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2036,S1D1,18.919231
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2037,S2D2,47.743845
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2037,S2D1,47.743845
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2037,S1D2,47.743845
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2037,S1D1,47.743845
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2037,S2D2,19.097538
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2037,S2D1,19.097538
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2037,S1D2,19.097538
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2037,S1D1,19.097538
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2038,S2D2,48.189615
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2038,S2D1,48.189615
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2038,S1D2,48.189615
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2038,S1D1,48.189615
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2038,S2D2,19.275846
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2038,S2D1,19.275846
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2038,S1D2,19.275846
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2038,S1D1,19.275846
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2039,S2D2,48.635385
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2039,S2D1,48.635385
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2039,S1D2,48.635385
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2039,S1D1,48.635385
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2039,S2D2,19.454154
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2039,S2D1,19.454154
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2039,S1D2,19.454154
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2039,S1D1,19.454154
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2040,S2D2,49.0815375
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2040,S2D1,49.0815375
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2040,S1D2,49.0815375
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2040,S1D1,49.0815375
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2040,S2D2,19.632615
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2040,S2D1,19.632615
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2040,S1D2,19.632615
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2040,S1D1,19.632615
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2041,S2D2,49.4780775
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2041,S2D1,49.4780775
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2041,S1D2,49.4780775
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2041,S1D1,49.4780775
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2041,S2D2,19.791231
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2041,S2D1,19.791231
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2041,S1D2,19.791231
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2041,S1D1,19.791231
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2042,S2D2,49.874615000000006
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2042,S2D1,49.874615000000006
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2042,S1D2,49.874615000000006
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2042,S1D1,49.874615000000006
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2042,S2D2,19.949846
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2042,S2D1,19.949846
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2042,S1D2,19.949846
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2042,S1D1,19.949846
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2043,S2D2,50.271155
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2043,S2D1,50.271155
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2043,S1D2,50.271155
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2043,S1D1,50.271155
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2043,S2D2,20.108462
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2043,S2D1,20.108462
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2043,S1D2,20.108462
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2043,S1D1,20.108462
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2044,S2D2,50.6676925
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2044,S2D1,50.6676925
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2044,S1D2,50.6676925
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2044,S1D1,50.6676925
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2044,S2D2,20.267077
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2044,S2D1,20.267077
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2044,S1D2,20.267077
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2044,S1D1,20.267077
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2045,S2D2,51.06423
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2045,S2D1,51.06423
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2045,S1D2,51.06423
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2045,S1D1,51.06423
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2045,S2D2,20.425692
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2045,S2D1,20.425692
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2045,S1D2,20.425692
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2045,S1D1,20.425692
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2046,S2D2,51.405770000000004
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2046,S2D1,51.405770000000004
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2046,S1D2,51.405770000000004
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2046,S1D1,51.405770000000004
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2046,S2D2,20.562308
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2046,S2D1,20.562308
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2046,S1D2,20.562308
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2046,S1D1,20.562308
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2047,S2D2,51.747307500000005
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2047,S2D1,51.747307500000005
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2047,S1D2,51.747307500000005
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2047,S1D1,51.747307500000005
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2047,S2D2,20.698923
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2047,S2D1,20.698923
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2047,S1D2,20.698923
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2047,S1D1,20.698923
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2048,S2D2,52.088845
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2048,S2D1,52.088845
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2048,S1D2,52.088845
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2048,S1D1,52.088845
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2048,S2D2,20.835538
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2048,S2D1,20.835538
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2048,S1D2,20.835538
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2048,S1D1,20.835538
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2049,S2D2,52.430385
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2049,S2D1,52.430385
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2049,S1D2,52.430385
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2049,S1D1,52.430385
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2049,S2D2,20.972154
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2049,S2D1,20.972154
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2049,S1D2,20.972154
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2049,S1D1,20.972154
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2050,S2D2,52.771922499999995
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2050,S2D1,52.771922499999995
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2050,S1D2,52.771922499999995
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2050,S1D1,52.771922499999995
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2050,S2D2,21.108769
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2050,S2D1,21.108769
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2050,S1D2,21.108769
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2050,S1D1,21.108769
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2051,S2D2,52.771922499999995
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2051,S2D1,52.771922499999995
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2051,S1D2,52.771922499999995
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2051,S1D1,52.771922499999995
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2051,S2D2,21.108769
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2051,S2D1,21.108769
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2051,S1D2,21.108769
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2051,S1D1,21.108769
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2052,S2D2,52.771922499999995
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2052,S2D1,52.771922499999995
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2052,S1D2,52.771922499999995
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2052,S1D1,52.771922499999995
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2052,S2D2,21.108769
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2052,S2D1,21.108769
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2052,S1D2,21.108769
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2052,S1D1,21.108769
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2053,S2D2,52.771922499999995
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2053,S2D1,52.771922499999995
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2053,S1D2,52.771922499999995
GLOBAL,LNDAGRPHLC04,WTRPRCPHL,24,2053,S1D1,52.771922499999995
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2053,S2D2,21.108769
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2053,S2D1,21.108769
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2053,S1D2,21.108769
GLOBAL,LNDAGRPHLC04,LOTHHRTOT,24,2053,S1D1,21.108769
