archive,sha256,size_bytes,member_count,internal_root,result_files_included,notes
Philippines_v24_v24.0.0_MUIO.zip,fbf0810e2925a8cedad0ca1d434d201e6089f2c803ea84f282d47d13ef9e572a,23133138,421,Philippines_v24/,false,Complete editable v24.0.0 source and documentation; all res/ and generated solver/result files excluded.
