archive,sha256,size_bytes,member_count,internal_root,result_files_included,notes
Philippines_v21_v21.0.0_MUIO.zip,b1e9f4b230b28a1b35827094a26f53bc62881af16f6110bc904c1506a704610a,2521346,98,Philippines_v21/,false,Complete editable v21.0.0 source and documentation; all res/ and generated solver/result files excluded.
