archive,sha256,size_bytes,member_count,internal_root,result_files_included,notes
Philippines_v23_v23.0.0_MUIO.zip,dfdef3bab8a615c8df707259b3b8c83865566da678c06c6450185ae9aa995479,22284114,425,Philippines_v23/,false,Chronology archive; v23 was not published as its own build package.
