archive,sha256,size_bytes,member_count,internal_root,result_files_included,notes
Philippines_v22_v22.0.0_MUIO.zip,f3c65c41153dd5c96e06192645edcfe2e990e0003bba666b68f1e2143f66270f,17492286,374,Philippines_v22/,false,Chronology archive; v22 was not published as its own build package.
