archive,sha256,size_bytes,member_count,internal_root,result_files_included,notes
Philippines_v19_v19.0.0_MUIO.zip,c7543695c6240ef37ee125306c70a8345b28d76100b0512b782c03a19f23f4c9,13851786,97,Philippines_v19/,false,Complete editable v19.0.0 source and documentation; all res/ and generated solver/result files excluded.
