archive,sha256,size_bytes,member_count,internal_root,result_files_included,notes
Philippines_v20_v20.0.0_MUIO.zip,787217348537c1bdeb49700a33fc38d88ba22b715ecd656f4598fc5622b7a584,2907039,96,Philippines_v20/,false,Complete editable v20.0.0 source and documentation; all res/ and generated solver/result files excluded.
