run,region,year,mode,account,commodity,unit,reference_available,terminal_counted,unaccounted_gap,coverage_percent,status
PEP_v12,RE1,2035,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,10<sup>9</sup>m<sup>3</sup>,3.9998999999999967,0.0,3.9998999999999967,0.0,ZERO
PEP_v12,RE1,2035,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,10<sup>9</sup>m<sup>3</sup>,232.82670000000024,0.0,232.82670000000024,0.0,ZERO
PEP_v12,RE1,2036,1,water_vapor_returned,PHL_WTR_EVT,10<sup>9</sup>m<sup>3</sup>,383.9915999999999,0.0,383.9915999999999,0.0,ZERO
PEP_v12,RE1,2036,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,10<sup>9</sup>m<sup>3</sup>,20.41349999999999,0.0,20.41349999999999,0.0,ZERO
PEP_v12,RE1,2036,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,10<sup>9</sup>m<sup>3</sup>,206.9935000000001,0.0,206.9935000000001,0.0,ZERO
PEP_v12,RE1,2037,1,water_vapor_returned,PHL_WTR_EVT,10<sup>9</sup>m<sup>3</sup>,382.8522999999999,0.0,382.8522999999999,0.0,ZERO
PEP_v12,RE1,2037,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,10<sup>9</sup>m<sup>3</sup>,20.838300000000004,0.0,20.838300000000004,0.0,ZERO
PEP_v12,RE1,2037,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,10<sup>9</sup>m<sup>3</sup>,202.53640000000033,0.0,202.53640000000033,0.0,ZERO
PEP_v12,RE1,2038,1,water_vapor_returned,PHL_WTR_EVT,10<sup>9</sup>m<sup>3</sup>,381.7164999999998,0.0,381.7164999999998,0.0,ZERO
PEP_v12,RE1,2038,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,10<sup>9</sup>m<sup>3</sup>,20.868000000000002,0.0,20.868000000000002,0.0,ZERO
PEP_v12,RE1,2038,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,10<sup>9</sup>m<sup>3</sup>,197.2834000000003,0.0,197.2834000000003,0.0,ZERO
PEP_v12,RE1,2039,1,water_vapor_returned,PHL_WTR_EVT,10<sup>9</sup>m<sup>3</sup>,380.5807,0.0,380.5807,0.0,ZERO
PEP_v12,RE1,2039,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,10<sup>9</sup>m<sup>3</sup>,20.900299999999987,0.0,20.900299999999987,0.0,ZERO
PEP_v12,RE1,2039,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,10<sup>9</sup>m<sup>3</sup>,191.4572999999998,0.0,191.4572999999998,0.0,ZERO
PEP_v12,RE1,2040,1,water_vapor_returned,PHL_WTR_EVT,10<sup>9</sup>m<sup>3</sup>,379.44150000000053,0.0,379.44150000000053,0.0,ZERO
PEP_v12,RE1,2040,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,10<sup>9</sup>m<sup>3</sup>,20.932299999999977,0.0,20.932299999999977,0.0,ZERO
PEP_v12,RE1,2040,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,10<sup>9</sup>m<sup>3</sup>,186.73960000000045,0.0,186.73960000000045,0.0,ZERO
PEP_v12,RE1,2041,1,water_vapor_returned,PHL_WTR_EVT,10<sup>9</sup>m<sup>3</sup>,378.4289,0.0,378.4289,0.0,ZERO
PEP_v12,RE1,2041,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,10<sup>9</sup>m<sup>3</sup>,20.959899999999998,0.0,20.959899999999998,0.0,ZERO
PEP_v12,RE1,2041,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,10<sup>9</sup>m<sup>3</sup>,183.62990000000013,0.0,183.62990000000013,0.0,ZERO
PEP_v12,RE1,2042,1,water_vapor_returned,PHL_WTR_EVT,10<sup>9</sup>m<sup>3</sup>,377.41900000000015,0.0,377.41900000000015,0.0,ZERO
PEP_v12,RE1,2042,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,10<sup>9</sup>m<sup>3</sup>,20.982699999999998,0.0,20.982699999999998,0.0,ZERO
PEP_v12,RE1,2042,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,10<sup>9</sup>m<sup>3</sup>,181.3609000000002,0.0,181.3609000000002,0.0,ZERO
PEP_v12,RE1,2043,1,water_vapor_returned,PHL_WTR_EVT,10<sup>9</sup>m<sup>3</sup>,376.40840000000026,0.0,376.40840000000026,0.0,ZERO
PEP_v12,RE1,2043,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,10<sup>9</sup>m<sup>3</sup>,21.017499999999995,0.0,21.017499999999995,0.0,ZERO
PEP_v12,RE1,2043,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,10<sup>9</sup>m<sup>3</sup>,181.2131000000003,0.0,181.2131000000003,0.0,ZERO
PEP_v12,RE1,2044,1,water_vapor_returned,PHL_WTR_EVT,10<sup>9</sup>m<sup>3</sup>,375.43949999999984,0.0,375.43949999999984,0.0,ZERO
PEP_v12,RE1,2044,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,10<sup>9</sup>m<sup>3</sup>,21.04109999999999,0.0,21.04109999999999,0.0,ZERO
PEP_v12,RE1,2044,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,10<sup>9</sup>m<sup>3</sup>,186.83259999999981,0.0,186.83259999999981,0.0,ZERO
PEP_v12,RE1,2045,1,water_vapor_returned,PHL_WTR_EVT,10<sup>9</sup>m<sup>3</sup>,374.4643999999999,0.0,374.4643999999999,0.0,ZERO
PEP_v12,RE1,2045,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,10<sup>9</sup>m<sup>3</sup>,21.06400000000001,0.0,21.06400000000001,0.0,ZERO
PEP_v12,RE1,2045,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,10<sup>9</sup>m<sup>3</sup>,190.95949999999993,0.0,190.95949999999993,0.0,ZERO
PEP_v12,RE1,2046,1,water_vapor_returned,PHL_WTR_EVT,10<sup>9</sup>m<sup>3</sup>,373.6302999999995,20.7263,352.90399999999954,5.547274939960711,PARTIAL
PEP_v12,RE1,2046,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,10<sup>9</sup>m<sup>3</sup>,0.5778000000000105,0.5769,0.000900000000010559,99.84423676012278,FULL
PEP_v12,RE1,2046,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,10<sup>9</sup>m<sup>3</sup>,211.11430000000064,0.0,211.11430000000064,0.0,ZERO
PEP_v12,RE1,2047,1,water_vapor_returned,PHL_WTR_EVT,10<sup>9</sup>m<sup>3</sup>,372.8280999999999,0.0,372.8280999999999,0.0,ZERO
PEP_v12,RE1,2047,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,10<sup>9</sup>m<sup>3</sup>,21.107199999999985,0.0,21.107199999999985,0.0,ZERO
PEP_v12,RE1,2047,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,10<sup>9</sup>m<sup>3</sup>,190.03989999999996,0.0,190.03989999999996,0.0,ZERO
PEP_v12,RE1,2048,1,water_vapor_returned,PHL_WTR_EVT,10<sup>9</sup>m<sup>3</sup>,372.0657999999999,0.0,372.0657999999999,0.0,ZERO
PEP_v12,RE1,2048,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,10<sup>9</sup>m<sup>3</sup>,21.12520000000001,0.0,21.12520000000001,0.0,ZERO
PEP_v12,RE1,2048,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,10<sup>9</sup>m<sup>3</sup>,188.7875000000006,0.0,188.7875000000006,0.0,ZERO
PEP_v12,RE1,2049,1,water_vapor_returned,PHL_WTR_EVT,10<sup>9</sup>m<sup>3</sup>,371.30080000000015,0.0,371.30080000000015,0.0,ZERO
PEP_v12,RE1,2049,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,10<sup>9</sup>m<sup>3</sup>,21.144099999999995,0.0,21.144099999999995,0.0,ZERO
PEP_v12,RE1,2049,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,10<sup>9</sup>m<sup>3</sup>,187.74920000000012,0.0,187.74920000000012,0.0,ZERO
PEP_v12,RE1,2050,1,water_vapor_returned,PHL_WTR_EVT,10<sup>9</sup>m<sup>3</sup>,370.4882,7.9442,362.544,2.144251827723528,PARTIAL
PEP_v12,RE1,2050,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,10<sup>9</sup>m<sup>3</sup>,6.998499999999993,5.8205,1.1779999999999928,83.16782167607353,PARTIAL
PEP_v12,RE1,2050,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,10<sup>9</sup>m<sup>3</sup>,200.48310000000015,0.0,200.48310000000015,0.0,ZERO
PEP_v12,RE1,2051,1,water_vapor_returned,PHL_WTR_EVT,10<sup>9</sup>m<sup>3</sup>,370.4883999999997,0.0,370.4883999999997,0.0,ZERO
PEP_v12,RE1,2051,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,10<sup>9</sup>m<sup>3</sup>,17.203499999999995,0.0,17.203499999999995,0.0,ZERO
PEP_v12,RE1,2051,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,10<sup>9</sup>m<sup>3</sup>,170.54919999999993,0.0,170.54919999999993,0.0,ZERO
PEP_v12,RE1,2052,1,water_vapor_returned,PHL_WTR_EVT,10<sup>9</sup>m<sup>3</sup>,370.48809999999963,0.0,370.48809999999963,0.0,ZERO
PEP_v12,RE1,2052,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,10<sup>9</sup>m<sup>3</sup>,0.0009000000000014552,0.0,0.0009000000000014552,,FULL
PEP_v12,RE1,2052,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,10<sup>9</sup>m<sup>3</sup>,167.26480000000015,0.0,167.26480000000015,0.0,ZERO
PEP_v12,RE1,2053,1,water_vapor_returned,PHL_WTR_EVT,10<sup>9</sup>m<sup>3</sup>,370.4881999999998,0.0,370.4881999999998,0.0,ZERO
PEP_v12,RE1,2053,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,10<sup>9</sup>m<sup>3</sup>,4.694599999999998,4.6941,0.0004999999999979465,99.98934946534321,FULL
PEP_v12,RE1,2053,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,10<sup>9</sup>m<sup>3</sup>,143.12929999999992,0.0,143.12929999999992,0.0,ZERO
