run,region,year,technology,mode,account,value,unit
Base_v12,RE1,2037,ENV_LAND,8,unallocated_modeled_land,0.0,10<sup>3</sup>km<sup>2</sup>
Base_v12,RE1,2038,ENV_LAND,8,unallocated_modeled_land,0.0,10<sup>3</sup>km<sup>2</sup>
Base_v12,RE1,2039,ENV_LAND,8,unallocated_modeled_land,0.0,10<sup>3</sup>km<sup>2</sup>
Base_v12,RE1,2040,ENV_LAND,8,unallocated_modeled_land,0.0,10<sup>3</sup>km<sup>2</sup>
Base_v12,RE1,2041,ENV_LAND,8,unallocated_modeled_land,0.0,10<sup>3</sup>km<sup>2</sup>
Base_v12,RE1,2042,ENV_LAND,8,unallocated_modeled_land,0.0,10<sup>3</sup>km<sup>2</sup>
Base_v12,RE1,2043,ENV_LAND,8,unallocated_modeled_land,0.0,10<sup>3</sup>km<sup>2</sup>
Base_v12,RE1,2044,ENV_LAND,8,unallocated_modeled_land,0.0,10<sup>3</sup>km<sup>2</sup>
Base_v12,RE1,2045,ENV_LAND,8,unallocated_modeled_land,0.0,10<sup>3</sup>km<sup>2</sup>
Base_v12,RE1,2046,ENV_LAND,8,unallocated_modeled_land,0.0,10<sup>3</sup>km<sup>2</sup>
Base_v12,RE1,2047,ENV_LAND,8,unallocated_modeled_land,0.0,10<sup>3</sup>km<sup>2</sup>
Base_v12,RE1,2048,ENV_LAND,8,unallocated_modeled_land,0.0,10<sup>3</sup>km<sup>2</sup>
Base_v12,RE1,2049,ENV_LAND,8,unallocated_modeled_land,0.0,10<sup>3</sup>km<sup>2</sup>
Base_v12,RE1,2050,ENV_LAND,8,unallocated_modeled_land,0.0,10<sup>3</sup>km<sup>2</sup>
Base_v12,RE1,2051,ENV_LAND,8,unallocated_modeled_land,0.0,10<sup>3</sup>km<sup>2</sup>
Base_v12,RE1,2052,ENV_LAND,8,unallocated_modeled_land,0.0,10<sup>3</sup>km<sup>2</sup>
Base_v12,RE1,2053,ENV_LAND,8,unallocated_modeled_land,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2020,ENV_LAND,1,forest,179.7818,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2021,ENV_LAND,1,forest,178.0382,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2022,ENV_LAND,1,forest,176.2946,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2023,ENV_LAND,1,forest,174.551,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2024,ENV_LAND,1,forest,172.8074,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2025,ENV_LAND,1,forest,171.0469,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2026,ENV_LAND,1,forest,169.4011,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2027,ENV_LAND,1,forest,167.7554,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2028,ENV_LAND,1,forest,166.1096,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2029,ENV_LAND,1,forest,164.4588,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2030,ENV_LAND,1,forest,162.808,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2031,ENV_LAND,1,forest,161.2814,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2032,ENV_LAND,1,forest,159.7548,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2033,ENV_LAND,1,forest,158.2282,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2034,ENV_LAND,1,forest,156.7016,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2035,ENV_LAND,1,forest,154.9677,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2036,ENV_LAND,1,forest,153.592,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2037,ENV_LAND,1,forest,152.2163,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2038,ENV_LAND,1,forest,150.8407,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2039,ENV_LAND,1,forest,149.465,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2040,ENV_LAND,1,forest,148.0893,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2041,ENV_LAND,1,forest,146.8657,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2042,ENV_LAND,1,forest,145.6421,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2043,ENV_LAND,1,forest,144.4185,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2044,ENV_LAND,1,forest,143.1912,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2045,ENV_LAND,1,forest,141.9638,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2046,ENV_LAND,1,forest,140.907,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2047,ENV_LAND,1,forest,139.8424,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2048,ENV_LAND,1,forest,138.7691,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2049,ENV_LAND,1,forest,137.6958,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2050,ENV_LAND,1,forest,136.5595,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2051,ENV_LAND,1,forest,136.5595,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2052,ENV_LAND,1,forest,136.5595,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2053,ENV_LAND,1,forest,136.5595,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2020,ENV_LAND,2,grassland,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2021,ENV_LAND,2,grassland,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2022,ENV_LAND,2,grassland,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2023,ENV_LAND,2,grassland,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2024,ENV_LAND,2,grassland,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2025,ENV_LAND,2,grassland,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2026,ENV_LAND,2,grassland,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2027,ENV_LAND,2,grassland,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2028,ENV_LAND,2,grassland,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2029,ENV_LAND,2,grassland,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2030,ENV_LAND,2,grassland,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2031,ENV_LAND,2,grassland,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2032,ENV_LAND,2,grassland,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2033,ENV_LAND,2,grassland,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2034,ENV_LAND,2,grassland,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2035,ENV_LAND,2,grassland,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2036,ENV_LAND,2,grassland,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2037,ENV_LAND,2,grassland,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2038,ENV_LAND,2,grassland,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2039,ENV_LAND,2,grassland,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2040,ENV_LAND,2,grassland,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2041,ENV_LAND,2,grassland,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2042,ENV_LAND,2,grassland,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2043,ENV_LAND,2,grassland,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2044,ENV_LAND,2,grassland,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2045,ENV_LAND,2,grassland,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2046,ENV_LAND,2,grassland,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2047,ENV_LAND,2,grassland,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2048,ENV_LAND,2,grassland,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2049,ENV_LAND,2,grassland,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2050,ENV_LAND,2,grassland,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2051,ENV_LAND,2,grassland,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2052,ENV_LAND,2,grassland,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2053,ENV_LAND,2,grassland,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2020,ENV_LAND,3,other_land,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2021,ENV_LAND,3,other_land,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2022,ENV_LAND,3,other_land,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2023,ENV_LAND,3,other_land,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2024,ENV_LAND,3,other_land,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2025,ENV_LAND,3,other_land,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2026,ENV_LAND,3,other_land,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2027,ENV_LAND,3,other_land,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2028,ENV_LAND,3,other_land,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2029,ENV_LAND,3,other_land,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2030,ENV_LAND,3,other_land,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2031,ENV_LAND,3,other_land,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2032,ENV_LAND,3,other_land,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2033,ENV_LAND,3,other_land,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2034,ENV_LAND,3,other_land,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2035,ENV_LAND,3,other_land,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2036,ENV_LAND,3,other_land,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2037,ENV_LAND,3,other_land,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2038,ENV_LAND,3,other_land,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2039,ENV_LAND,3,other_land,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2040,ENV_LAND,3,other_land,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2041,ENV_LAND,3,other_land,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2042,ENV_LAND,3,other_land,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2043,ENV_LAND,3,other_land,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2044,ENV_LAND,3,other_land,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2045,ENV_LAND,3,other_land,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2046,ENV_LAND,3,other_land,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2047,ENV_LAND,3,other_land,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2048,ENV_LAND,3,other_land,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2049,ENV_LAND,3,other_land,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2050,ENV_LAND,3,other_land,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2051,ENV_LAND,3,other_land,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2052,ENV_LAND,3,other_land,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2053,ENV_LAND,3,other_land,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2020,ENV_LAND,4,barren_or_savannah,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2021,ENV_LAND,4,barren_or_savannah,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2022,ENV_LAND,4,barren_or_savannah,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2023,ENV_LAND,4,barren_or_savannah,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2024,ENV_LAND,4,barren_or_savannah,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2025,ENV_LAND,4,barren_or_savannah,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2026,ENV_LAND,4,barren_or_savannah,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2027,ENV_LAND,4,barren_or_savannah,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2028,ENV_LAND,4,barren_or_savannah,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2029,ENV_LAND,4,barren_or_savannah,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2030,ENV_LAND,4,barren_or_savannah,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2031,ENV_LAND,4,barren_or_savannah,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2032,ENV_LAND,4,barren_or_savannah,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2033,ENV_LAND,4,barren_or_savannah,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2034,ENV_LAND,4,barren_or_savannah,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2035,ENV_LAND,4,barren_or_savannah,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2036,ENV_LAND,4,barren_or_savannah,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2037,ENV_LAND,4,barren_or_savannah,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2038,ENV_LAND,4,barren_or_savannah,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2039,ENV_LAND,4,barren_or_savannah,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2040,ENV_LAND,4,barren_or_savannah,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2041,ENV_LAND,4,barren_or_savannah,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2042,ENV_LAND,4,barren_or_savannah,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2043,ENV_LAND,4,barren_or_savannah,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2044,ENV_LAND,4,barren_or_savannah,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2045,ENV_LAND,4,barren_or_savannah,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2046,ENV_LAND,4,barren_or_savannah,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2047,ENV_LAND,4,barren_or_savannah,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2048,ENV_LAND,4,barren_or_savannah,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2049,ENV_LAND,4,barren_or_savannah,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2050,ENV_LAND,4,barren_or_savannah,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2051,ENV_LAND,4,barren_or_savannah,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2052,ENV_LAND,4,barren_or_savannah,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2053,ENV_LAND,4,barren_or_savannah,0.0,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2020,ENV_LAND,5,built_up_land,0.7698,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2021,ENV_LAND,5,built_up_land,0.7812,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2022,ENV_LAND,5,built_up_land,0.7926,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2023,ENV_LAND,5,built_up_land,0.804,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2024,ENV_LAND,5,built_up_land,0.8154,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2025,ENV_LAND,5,built_up_land,0.8268,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2026,ENV_LAND,5,built_up_land,0.8373,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2027,ENV_LAND,5,built_up_land,0.8479,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2028,ENV_LAND,5,built_up_land,0.8585,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2029,ENV_LAND,5,built_up_land,0.869,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2030,ENV_LAND,5,built_up_land,0.8796,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2031,ENV_LAND,5,built_up_land,0.8894,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2032,ENV_LAND,5,built_up_land,0.8992,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2033,ENV_LAND,5,built_up_land,0.9089,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2034,ENV_LAND,5,built_up_land,0.9187,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2035,ENV_LAND,5,built_up_land,0.9285,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2036,ENV_LAND,5,built_up_land,0.9373,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2037,ENV_LAND,5,built_up_land,0.9462,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2038,ENV_LAND,5,built_up_land,0.955,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2039,ENV_LAND,5,built_up_land,0.9638,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2040,ENV_LAND,5,built_up_land,0.9727,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2041,ENV_LAND,5,built_up_land,0.9805,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2042,ENV_LAND,5,built_up_land,0.9884,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2043,ENV_LAND,5,built_up_land,0.9963,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2044,ENV_LAND,5,built_up_land,1.0041,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2045,ENV_LAND,5,built_up_land,1.012,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2046,ENV_LAND,5,built_up_land,1.0187,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2047,ENV_LAND,5,built_up_land,1.0255,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2048,ENV_LAND,5,built_up_land,1.0323,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2049,ENV_LAND,5,built_up_land,1.039,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2050,ENV_LAND,5,built_up_land,1.0458,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2051,ENV_LAND,5,built_up_land,1.0458,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2052,ENV_LAND,5,built_up_land,1.0458,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2053,ENV_LAND,5,built_up_land,1.0458,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2020,ENV_LAND,6,inland_water_bodies,1.5984,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2021,ENV_LAND,6,inland_water_bodies,1.5984,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2022,ENV_LAND,6,inland_water_bodies,1.5984,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2023,ENV_LAND,6,inland_water_bodies,1.5984,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2024,ENV_LAND,6,inland_water_bodies,1.5984,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2025,ENV_LAND,6,inland_water_bodies,1.5984,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2026,ENV_LAND,6,inland_water_bodies,1.5984,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2027,ENV_LAND,6,inland_water_bodies,1.5984,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2028,ENV_LAND,6,inland_water_bodies,1.5984,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2029,ENV_LAND,6,inland_water_bodies,1.5984,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2030,ENV_LAND,6,inland_water_bodies,1.5984,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2031,ENV_LAND,6,inland_water_bodies,1.5984,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2032,ENV_LAND,6,inland_water_bodies,1.5984,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2033,ENV_LAND,6,inland_water_bodies,1.5984,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2034,ENV_LAND,6,inland_water_bodies,1.5984,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2035,ENV_LAND,6,inland_water_bodies,1.5984,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2036,ENV_LAND,6,inland_water_bodies,1.5984,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2037,ENV_LAND,6,inland_water_bodies,1.5984,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2038,ENV_LAND,6,inland_water_bodies,1.5984,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2039,ENV_LAND,6,inland_water_bodies,1.5984,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2040,ENV_LAND,6,inland_water_bodies,1.5984,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2041,ENV_LAND,6,inland_water_bodies,1.5984,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2042,ENV_LAND,6,inland_water_bodies,1.5984,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2043,ENV_LAND,6,inland_water_bodies,1.5984,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2044,ENV_LAND,6,inland_water_bodies,1.5984,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2045,ENV_LAND,6,inland_water_bodies,1.5984,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2046,ENV_LAND,6,inland_water_bodies,1.5984,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2047,ENV_LAND,6,inland_water_bodies,1.5984,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2048,ENV_LAND,6,inland_water_bodies,1.5984,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2049,ENV_LAND,6,inland_water_bodies,1.5984,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2050,ENV_LAND,6,inland_water_bodies,1.5984,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2051,ENV_LAND,6,inland_water_bodies,1.5984,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2052,ENV_LAND,6,inland_water_bodies,1.5984,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2053,ENV_LAND,6,inland_water_bodies,1.5984,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2020,ENV_LAND,7,cropland,113.6631,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2021,ENV_LAND,7,cropland,115.3953,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2022,ENV_LAND,7,cropland,117.1275,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2023,ENV_LAND,7,cropland,118.8597,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2024,ENV_LAND,7,cropland,120.592,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2025,ENV_LAND,7,cropland,122.341,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2026,ENV_LAND,7,cropland,123.9762,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2027,ENV_LAND,7,cropland,125.6114,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2028,ENV_LAND,7,cropland,127.2466,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2029,ENV_LAND,7,cropland,128.8868,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2030,ENV_LAND,7,cropland,130.5271,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2031,ENV_LAND,7,cropland,132.0439,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2032,ENV_LAND,7,cropland,133.5607,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2033,ENV_LAND,7,cropland,135.0775,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2034,ENV_LAND,7,cropland,136.5944,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2035,ENV_LAND,7,cropland,138.3185,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2036,ENV_LAND,7,cropland,139.6854,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2037,ENV_LAND,7,cropland,141.0522,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2038,ENV_LAND,7,cropland,142.419,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2039,ENV_LAND,7,cropland,143.7858,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2040,ENV_LAND,7,cropland,145.1527,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2041,ENV_LAND,7,cropland,146.3684,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2042,ENV_LAND,7,cropland,147.5842,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2043,ENV_LAND,7,cropland,148.7999,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2044,ENV_LAND,7,cropland,150.0194,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2045,ENV_LAND,7,cropland,151.2389,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2046,ENV_LAND,7,cropland,152.289,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2047,ENV_LAND,7,cropland,153.3468,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2048,ENV_LAND,7,cropland,154.4133,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2049,ENV_LAND,7,cropland,155.4799,10<sup>3</sup>km<sup>2</sup>
PEP_v12,RE1,2050,ENV_LAND,7,cropland,156.6094,10<sup>3</sup>km<sup>2</sup>
