archive,sha256,size_bytes,member_count,internal_root,result_files_included,notes
Philippines_v17_v17.0.0_MUIO.zip,25e18c248bde3f6567e0511412f8ee9e53e8a2c111ea4e2050165968b8b11120,19780576,73,Philippines_v17/,false,"Complete safeguarded editable source JSON, regenerated view files, inherited local documentation, and v17 land-transition source/build/validation records; res/, data.txt, data_processed.txt, lp.lp, and results.txt excluded."
